gene_id,gc
NC_003384.1_141,0.3664
NC_003384.1_142,0.4420
NC_003384.1_143,0.4570
NC_003384.1_144,0.5287
NC_003384.1_145,0.5049
NC_003384.1_146,0.5096
NC_003384.1_147,0.4309
NC_003384.1_148,0.4805
NC_003384.1_149,0.4242
NC_003384.1_150,0.4844
NC_003384.1_151,0.3938
NC_003384.1_152,0.4552
NC_003384.1_153,0.4606
NC_003384.1_154,0.4000
NC_003384.1_155,0.4459
NC_003384.1_156,0.3643
NC_003384.1_157,0.4213
NC_003384.1_158,0.3800
NC_003384.1_159,0.4483
NC_003384.1_160,0.4036
NC_003384.1_161,0.3870
NC_003384.1_162,0.3969
NC_003384.1_163,0.3988
NC_003384.1_164,0.4314
NC_003384.1_165,0.5485
NC_003384.1_166,0.5455
NC_003384.1_167,0.4195
NC_003384.1_168,0.4753
NC_003384.1_169,0.4266
NC_003384.1_170,0.3957
NC_003384.1_171,0.4687
NC_003384.1_172,0.4014
NC_003384.1_173,0.4404
NC_003384.1_174,0.3893
NC_003384.1_175,0.3962
NC_003384.1_176,0.4520
NC_003384.1_177,0.4175
NC_003384.1_178,0.4338
NC_003384.1_179,0.3900
NC_003384.1_180,0.3980
NC_003384.1_181,0.4209
NC_003384.1_182,0.4501
NC_003384.1_183,0.4764
NC_003384.1_184,0.4957
NC_003384.1_185,0.4520
NC_003384.1_186,0.5069
NC_003384.1_187,0.4746
NC_003384.1_188,0.5161
NC_003384.1_189,0.4457
NC_003384.1_190,0.4603
NC_003384.1_191,0.5286
NC_003384.1_192,0.5158
NC_003384.1_193,0.5166
NC_003384.1_194,0.5381
NC_003384.1_195,0.5451
NC_003384.1_196,0.4944
NC_003384.1_197,0.4962
NC_003384.1_198,0.4912
NC_003384.1_199,0.5447
NC_003384.1_200,0.5290
NC_003384.1_201,0.5084
NC_003384.1_202,0.4744
NC_003384.1_203,0.4040
NC_003384.1_204,0.5323
NC_003384.1_205,0.5526
NC_003384.1_206,0.5026
NC_003384.1_207,0.5006
NC_003384.1_208,0.4877
NC_003384.1_209,0.5644
NC_003384.1_210,0.4129
NC_003384.1_211,0.4756
NC_003384.1_212,0.5396
NC_003384.1_213,0.4423
NC_003384.1_214,0.4857
NC_003384.1_215,0.5255
NC_003384.1_216,0.4887
NC_003384.1_217,0.4910
NC_003384.1_218,0.4137
NC_003384.1_219,0.4331
NC_003384.1_220,0.4628
NC_003384.1_221,0.4776
NC_003384.1_222,0.4828
NC_003384.1_223,0.4928
NC_003384.1_224,0.4667
NC_003384.1_225,0.5314
NC_003384.1_226,0.4667
NC_003384.1_227,0.5258
NC_003384.1_228,0.5290
NC_003384.1_229,0.4877
NC_003384.1_230,0.6199
NC_003384.1_231,0.5213
NC_003384.1_232,0.5376
NC_003384.1_233,0.4861
NC_003384.1_234,0.5323
NC_003384.1_235,0.5456
NC_003384.1_236,0.5248
NC_003384.1_237,0.4184
NC_003384.1_238,0.4452
NC_003384.1_239,0.4945
NC_003384.1_240,0.5359
NC_003384.1_241,0.5128
NC_003384.1_242,0.4317
NC_003384.1_243,0.5154
NC_003384.1_244,0.4832
NC_003384.1_245,0.5059
NC_003384.1_246,0.4103
NC_003384.1_247,0.4719
NC_003384.1_248,0.4513
NC_003384.1_249,0.4486
NC_003384.1_250,0.4315
NC_003384.1_251,0.4053
NC_004464.2_1,0.4262
NC_004464.2_2,0.4965
NC_004464.2_3,0.4227
NC_004464.2_4,0.4744
NC_004464.2_5,0.4851
NC_004464.2_6,0.3739
NC_004464.2_7,0.5053
NC_004464.2_8,0.5533
NC_004464.2_9,0.5261
NC_004464.2_10,0.5426
NC_004464.2_11,0.5527
NC_004464.2_12,0.4912
NC_004464.2_13,0.5758
NC_004464.2_14,0.5074
NC_004464.2_15,0.5261
NC_004464.2_16,0.5167
NC_004464.2_17,0.5171
NC_004464.2_18,0.5730
NC_004464.2_19,0.5267
NC_004464.2_20,0.4656
NC_004464.2_21,0.4545
NC_004464.2_22,0.5474
NC_004464.2_23,0.5458
NC_004464.2_24,0.5444
NC_004464.2_25,0.5652
NC_004464.2_26,0.5901
NC_004464.2_27,0.5559
NC_004464.2_28,0.5665
NC_004464.2_29,0.5181
NC_004464.2_30,0.5720
NC_004464.2_31,0.5578
NC_004464.2_32,0.5703
NC_004464.2_33,0.6212
NC_004464.2_34,0.5385
NC_004464.2_35,0.6069
NC_004464.2_36,0.5949
NC_004464.2_37,0.5994
NC_004464.2_38,0.5961
NC_004464.2_39,0.6667
NC_004464.2_40,0.6491
NC_004464.2_41,0.5297
NC_004464.2_42,0.5048
NC_004464.2_43,0.5446
NC_004464.2_44,0.5452
NC_004464.2_45,0.6291
NC_004464.2_46,0.5977
NC_004464.2_47,0.5770
NC_004464.2_48,0.5751
NC_004464.2_49,0.5479
NC_004464.2_50,0.2764
NC_004464.2_51,0.3405
NC_004464.2_52,0.6036
NC_004464.2_53,0.5543
NC_004464.2_54,0.5596
NC_004464.2_55,0.4957
NC_004464.2_56,0.5227
NC_004464.2_57,0.5711
NC_004464.2_58,0.5552
NC_004464.2_59,0.5469
NC_004464.2_60,0.5235
NC_004464.2_61,0.5169
NC_004464.2_62,0.5291
NC_004464.2_63,0.3451
NC_004464.2_64,0.3775
NC_004464.2_65,0.3619
NC_004464.2_66,0.3840
NC_004464.2_67,0.3997
NC_004464.2_68,0.4685
NC_004464.2_69,0.3548
NC_004464.2_70,0.3036
NC_004464.2_71,0.4731
NC_004464.2_72,0.5783
NC_004464.2_73,0.5545
NC_004464.2_74,0.6167
NC_004464.2_75,0.5000
NC_004464.2_76,0.5179
NC_004464.2_77,0.5120
NC_004464.2_78,0.6124
NC_004464.2_79,0.5319
NC_004464.2_80,0.5981
NC_004464.2_81,0.5709
NC_004464.2_82,0.5307
NC_004464.2_83,0.6095
NC_004464.2_84,0.5886
NC_004464.2_85,0.4901
NC_004464.2_86,0.5862
NC_004464.2_87,0.4156
NC_004464.2_88,0.4404
NC_004464.2_89,0.4516
NC_004464.2_90,0.4240
NC_004464.2_91,0.5352
NC_004464.2_92,0.4710
NC_004464.2_93,0.4283
NC_004464.2_94,0.4821
NC_004464.2_95,0.4802
NC_004464.2_96,0.4652
NC_004464.2_97,0.5319
NC_004464.2_98,0.5339
NC_004464.2_99,0.4538
NC_004464.2_100,0.4550
NC_004464.2_101,0.4596
NC_004464.2_102,0.4776
NC_004464.2_103,0.4995
NC_004464.2_104,0.5134
NC_004464.2_105,0.5198
NC_004464.2_106,0.5218
NC_004464.2_107,0.4870
NC_004464.2_108,0.4793
NC_004464.2_109,0.4434
NC_005014.1_1,0.4256
NC_005014.1_2,0.5112
NC_005014.1_3,0.5595
NC_005014.1_4,0.5088
NC_005014.1_5,0.5382
NC_005014.1_6,0.5843
NC_005014.1_7,0.5816
NC_005014.1_8,0.5489
NC_005014.1_9,0.5377
NC_005014.1_10,0.5625
NC_005014.1_11,0.5448
NC_005014.1_12,0.5847
NC_005014.1_13,0.5171
NC_005014.1_14,0.6023
NC_005014.1_15,0.6338
NC_005014.1_16,0.5000
NC_005014.1_17,0.5626
NC_005014.1_18,0.5329
NC_005014.1_19,0.6071
NC_005014.1_20,0.5655
NC_005014.1_21,0.5315
NC_005014.1_22,0.5541
NC_005014.1_23,0.5469
NC_005014.1_24,0.5141
NC_005014.1_25,0.5571
NC_005014.1_26,0.5153
NC_005014.1_27,0.4293
NC_005014.1_28,0.4414
NC_005014.1_29,0.4466
NC_005014.1_30,0.4264
NC_005014.1_31,0.5897
NC_005014.1_32,0.5700
NC_005014.1_33,0.6212
NC_005014.1_34,0.6559
NC_005014.1_35,0.4843
NC_005014.1_36,0.4722
NC_005014.1_37,0.4570
NC_005014.1_38,0.5498
NC_005014.1_39,0.6156
NC_005014.1_40,0.4998
NC_005014.1_41,0.5155
NC_005014.1_42,0.6514
NC_005014.1_43,0.3545
NC_005014.1_44,0.4741
NC_005014.1_45,0.4409
NC_005014.1_46,0.4321
NC_005014.1_47,0.4885
NC_005014.1_48,0.4872
NC_005014.1_49,0.5234
NC_005014.1_50,0.5347
NC_005014.1_51,0.4417
NC_005014.1_52,0.4822
NC_005014.1_53,0.4972
NC_005014.1_54,0.4859
NC_005014.1_55,0.5357
NC_005014.1_56,0.5286
NC_005014.1_57,0.5301
NC_005014.1_58,0.5483
NC_005014.1_59,0.5591
NC_005014.1_60,0.5622
NC_005014.1_61,0.4508
NC_005014.1_62,0.4206
NC_005014.1_63,0.3947
NC_005014.1_64,0.3489
NC_005014.1_65,0.3902
NC_005014.1_66,0.4119
NC_005014.1_67,0.4022
NC_005014.1_68,0.4337
NC_005014.1_69,0.3266
NC_005014.1_70,0.3597
NC_005014.1_71,0.4483
NC_005014.1_72,0.4650
NC_005014.1_73,0.4239
NC_005014.1_74,0.6074
NC_005014.1_75,0.6195
NC_005014.1_76,0.4872
NC_005014.1_77,0.4931
NC_005014.1_78,0.4887
NC_005014.1_79,0.4713
NC_005014.1_80,0.5590
NC_005014.1_81,0.4859
NC_005014.1_82,0.4326
NC_005014.1_83,0.5044
NC_005014.1_84,0.4303
NC_005014.1_85,0.5804
NC_005014.1_86,0.3554
NC_005014.1_87,0.3689
NC_005014.1_88,0.5000
NC_005014.1_89,0.4863
NC_005014.1_90,0.4926
NC_005014.1_91,0.4869
NC_005014.1_92,0.4393
NC_005014.1_93,0.4698
NC_005014.1_94,0.4435
NC_005014.1_95,0.4358
NC_005014.1_96,0.4349
NC_005014.1_97,0.4201
NC_005014.1_98,0.4702
NC_005014.1_99,0.3481
NC_005014.1_100,0.4892
NC_005014.1_101,0.4364
NC_005014.1_102,0.4708
NC_005014.1_103,0.4034
NC_005014.1_104,0.5098
NC_005014.1_105,0.5263
NC_005014.1_106,0.5144
NC_005014.1_107,0.4914
NC_005014.1_108,0.4964
NC_005014.1_109,0.5438
NC_005014.1_110,0.5287
NC_005014.1_111,0.5079
NC_005014.1_112,0.5407
NC_005014.1_113,0.5101
NC_005014.1_114,0.5064
NC_005014.1_115,0.5303
NC_005014.1_116,0.5111
NC_005014.1_117,0.4868
NC_005014.1_118,0.5081
NC_005014.1_119,0.5077
NC_005014.1_120,0.5154
NC_005014.1_121,0.5270
NC_005014.1_122,0.4855
NC_005014.1_123,0.4670
NC_005014.1_124,0.3891
NC_005014.1_125,0.3905
NC_005014.1_126,0.3898
NC_005014.1_127,0.5040
NC_005014.1_128,0.4679
NC_005014.1_129,0.5120
NC_005014.1_130,0.5126
NC_005014.1_131,0.4987
NC_005014.1_132,0.5215
NC_005014.1_133,0.4521
NC_005246.1_1,0.4153
NC_005246.1_2,0.4965
NC_005246.1_3,0.4283
NC_005246.1_4,0.4872
NC_005246.1_5,0.4782
NC_005246.1_6,0.3739
NC_005246.1_7,0.5088
NC_005246.1_8,0.5351
NC_005246.1_9,0.5294
NC_005246.1_10,0.5474
NC_005246.1_11,0.5602
NC_005246.1_12,0.4912
NC_005246.1_13,0.5714
NC_005246.1_14,0.5074
NC_005246.1_15,0.5226
NC_005246.1_16,0.5000
NC_005246.1_17,0.5132
NC_005246.1_18,0.5805
NC_005246.1_19,0.5267
NC_005246.1_20,0.4573
NC_005246.1_21,0.4508
NC_005246.1_22,0.5474
NC_005246.1_23,0.5458
NC_005246.1_24,0.5523
NC_005246.1_25,0.5616
NC_005246.1_26,0.5878
NC_005246.1_27,0.5518
NC_005246.1_28,0.5735
NC_005246.1_29,0.5422
NC_005246.1_30,0.5453
NC_005246.1_31,0.5544
NC_005246.1_32,0.5622
NC_005246.1_33,0.6082
NC_005246.1_34,0.5018
NC_005246.1_35,0.4121
NC_005246.1_36,0.4057
NC_005246.1_37,0.5915
NC_005246.1_38,0.5031
NC_005246.1_39,0.6174
NC_005246.1_40,0.6535
NC_005246.1_41,0.6619
NC_005246.1_42,0.5883
NC_005246.1_43,0.5643
NC_005246.1_44,0.5049
NC_005246.1_45,0.5410
NC_005246.1_46,0.5321
NC_005246.1_47,0.6290
NC_005246.1_48,0.5931
NC_005246.1_49,0.5816
NC_005246.1_50,0.4634
NC_005246.1_51,0.5946
NC_005246.1_52,0.5426
NC_005246.1_53,0.5535
NC_005246.1_54,0.4900
NC_005246.1_55,0.5202
NC_005246.1_56,0.5734
NC_005246.1_57,0.5552
NC_005246.1_58,0.5479
NC_005246.1_59,0.4181
NC_005246.1_60,0.5824
NC_005246.1_61,0.4242
NC_005246.1_62,0.4327
NC_005246.1_63,0.4461
NC_005246.1_64,0.4286
NC_005246.1_65,0.5360
NC_005246.1_66,0.4726
NC_005246.1_67,0.4222
NC_005246.1_68,0.4897
NC_005246.1_69,0.4840
NC_005246.1_70,0.4681
NC_005246.1_71,0.5319
NC_005246.1_72,0.5321
NC_005246.1_73,0.4566
NC_005246.1_74,0.4526
NC_005246.1_75,0.4596
NC_005246.1_76,0.4815
NC_005246.1_77,0.5149
NC_005246.1_78,0.5096
NC_005246.1_79,0.5172
NC_005246.1_80,0.5256
NC_005246.1_81,0.4890
NC_005246.1_82,0.4758
NC_005246.1_83,0.4434
NC_005327.1_1,0.4687
NC_005327.1_2,0.4380
NC_005327.1_3,0.4747
NC_005327.1_4,0.5440
NC_005327.1_5,0.5242
NC_005327.1_6,0.4906
NC_005327.1_7,0.4930
NC_005327.1_8,0.6125
NC_005327.1_9,0.5747
NC_005327.1_10,0.5799
NC_005327.1_11,0.5872
NC_005327.1_12,0.5128
NC_005327.1_13,0.5758
NC_005327.1_14,0.5529
NC_005327.1_15,0.5798
NC_005327.1_16,0.5727
NC_005327.1_17,0.5714
NC_005327.1_18,0.5000
NC_005327.1_19,0.5626
NC_005327.1_20,0.5469
NC_005327.1_21,0.6111
NC_005327.1_22,0.5747
NC_005327.1_23,0.5405
NC_005327.1_24,0.5789
NC_005327.1_25,0.3904
NC_005327.1_26,0.4153
NC_005327.1_27,0.3652
NC_005327.1_28,0.4135
NC_005327.1_29,0.5277
NC_005327.1_30,0.6276
NC_005327.1_31,0.4901
NC_005327.1_32,0.5269
NC_005327.1_33,0.4840
NC_005327.1_34,0.3397
NC_005327.1_35,0.2764
NC_005327.1_36,0.5491
NC_005327.1_37,0.5751
NC_005327.1_38,0.5193
NC_005327.1_39,0.5319
NC_005327.1_40,0.5748
NC_005327.1_41,0.5833
NC_005327.1_42,0.5599
NC_005327.1_43,0.5958
NC_005327.1_44,0.5319
NC_005327.1_45,0.5319
NC_005327.1_46,0.5333
NC_005327.1_47,0.3436
NC_005327.1_48,0.4565
NC_005327.1_49,0.5319
NC_005327.1_50,0.6523
NC_005327.1_51,0.6268
NC_005327.1_52,0.6367
NC_005327.1_53,0.5898
NC_005327.1_54,0.6399
NC_005327.1_55,0.5594
NC_005327.1_56,0.5635
NC_005327.1_57,0.5616
NC_005327.1_58,0.5349
NC_005327.1_59,0.5214
NC_005327.1_60,0.5723
NC_005327.1_61,0.4353
NC_005327.1_62,0.4992
NC_005327.1_63,0.3667
NC_005327.1_64,0.4805
NC_005327.1_65,0.5397
NC_005327.1_66,0.5362
NC_005327.1_67,0.5490
NC_005327.1_68,0.4402
NC_005327.1_69,0.5770
NC_005327.1_70,0.5995
NC_005327.1_71,0.5239
NC_005327.1_72,0.4553
NC_005327.1_73,0.4945
NC_005327.1_74,0.3729
NC_005327.1_75,0.5119
NC_005327.1_76,0.5211
NC_005327.1_77,0.3817
NC_005327.1_78,0.5568
NC_005327.1_79,0.5193
NC_005327.1_80,0.4058
NC_005327.1_81,0.5175
NC_005327.1_82,0.4070
NC_005327.1_83,0.5316
NC_005327.1_84,0.5462
NC_005327.1_85,0.3529
NC_005327.1_86,0.5458
NC_005327.1_87,0.5972
NC_005327.1_88,0.5736
NC_005327.1_89,0.5431
NC_005327.1_90,0.3707
NC_005327.1_91,0.4338
NC_005327.1_92,0.4486
NC_005327.1_93,0.5233
NC_005327.1_94,0.4173
NC_005327.1_95,0.5044
NC_005327.1_96,0.5785
NC_005327.1_97,0.5652
NC_005327.1_98,0.4621
NC_005327.1_99,0.4744
NC_005327.1_100,0.4750
NC_005327.1_101,0.3199
NC_005327.1_102,0.3880
NC_005327.1_103,0.4167
NC_006671.1_1,0.4490
NC_006671.1_2,0.4428
NC_006671.1_3,0.5139
NC_006671.1_4,0.4930
NC_006671.1_5,0.6028
NC_006671.1_6,0.5724
NC_006671.1_7,0.5886
NC_006671.1_8,0.5171
NC_006671.1_9,0.5889
NC_006671.1_10,0.5683
NC_006671.1_11,0.5904
NC_006671.1_12,0.5675
NC_006671.1_13,0.5801
NC_006671.1_14,0.5052
NC_006671.1_15,0.5603
NC_006671.1_16,0.5446
NC_006671.1_17,0.6242
NC_006671.1_18,0.6100
NC_006671.1_19,0.5770
NC_006671.1_20,0.5405
NC_006671.1_21,0.5775
NC_006671.1_22,0.5411
NC_006671.1_23,0.5424
NC_006671.1_24,0.5141
NC_006671.1_25,0.5548
NC_006671.1_26,0.5134
NC_006671.1_27,0.4631
NC_006671.1_28,0.4259
NC_006671.1_29,0.4155
NC_006671.1_30,0.4565
NC_006671.1_31,0.5811
NC_006671.1_32,0.4910
NC_006671.1_33,0.4708
NC_006671.1_34,0.5887
NC_006671.1_35,0.3597
NC_006671.1_36,0.3611
NC_006671.1_37,0.4017
NC_006671.1_38,0.5278
NC_006671.1_39,0.4939
NC_006671.1_40,0.5154
NC_006671.1_41,0.5058
NC_006671.1_42,0.4379
NC_006671.1_43,0.4803
NC_006671.1_44,0.5234
NC_006671.1_45,0.4853
NC_006671.1_46,0.5400
NC_006671.1_47,0.5000
NC_006671.1_48,0.4754
NC_006671.1_49,0.5277
NC_006671.1_50,0.6367
NC_006671.1_51,0.6268
NC_006671.1_52,0.7202
NC_006671.1_53,0.6589
NC_006671.1_54,0.6560
NC_006671.1_55,0.6219
NC_006671.1_56,0.6124
NC_006671.1_57,0.3966
NC_006671.1_58,0.4945
NC_006671.1_59,0.5830
NC_006671.1_60,0.5000
NC_006671.1_61,0.6167
NC_006671.1_62,0.6507
NC_006671.1_63,0.5013
NC_006671.1_64,0.5419
NC_006671.1_65,0.6061
NC_006671.1_66,0.5166
NC_006671.1_67,0.5323
NC_006671.1_68,0.4936
NC_006671.1_69,0.5607
NC_006671.1_70,0.5248
NC_006671.1_71,0.5074
NC_006671.1_72,0.5769
NC_006671.1_73,0.4651
NC_006671.1_74,0.4975
NC_006671.1_75,0.3667
NC_006671.1_76,0.4805
NC_006671.1_77,0.5490
NC_006671.1_78,0.4402
NC_006671.1_79,0.5823
NC_006671.1_80,0.6003
NC_006671.1_81,0.5275
NC_006671.1_82,0.4929
NC_006671.1_83,0.3775
NC_006671.1_84,0.5193
NC_006671.1_85,0.5192
NC_006671.1_86,0.4785
NC_006671.1_87,0.5824
NC_006671.1_88,0.5263
NC_006671.1_89,0.3937
NC_006671.1_90,0.5094
NC_006671.1_91,0.3876
NC_006671.1_92,0.5235
NC_006671.1_93,0.5587
NC_006671.1_94,0.5549
NC_006671.1_95,0.5956
NC_006671.1_96,0.5685
NC_006671.1_97,0.5450
NC_006671.1_98,0.3829
NC_006671.1_99,0.4444
NC_006671.1_100,0.4641
NC_006671.1_101,0.4470
NC_006671.1_102,0.5310
NC_006671.1_103,0.4206
NC_006671.1_104,0.4359
NC_006671.1_105,0.5061
NC_006671.1_106,0.5721
NC_006671.1_107,0.5706
NC_006671.1_108,0.4674
NC_006671.1_109,0.4712
NC_006671.1_110,0.5056
NC_006671.1_111,0.4474
NC_006671.1_112,0.3537
NC_006671.1_113,0.3984
NC_007365.1_1,0.4405
NC_007365.1_2,0.5029
NC_007365.1_3,0.5026
NC_007365.1_4,0.5288
NC_007365.1_5,0.5595
NC_007365.1_6,0.5128
NC_007365.1_7,0.5361
NC_007365.1_8,0.5880
NC_007365.1_9,0.5770
NC_007365.1_10,0.6446
NC_007365.1_11,0.5489
NC_007365.1_12,0.5427
NC_007365.1_13,0.5611
NC_007365.1_14,0.5425
NC_007365.1_15,0.5875
NC_007365.1_16,0.5342
NC_007365.1_17,0.5918
NC_007365.1_18,0.5260
NC_007365.1_19,0.5357
NC_007365.1_20,0.5399
NC_007365.1_21,0.6389
NC_007365.1_22,0.6070
NC_007365.1_23,0.5843
NC_007365.1_24,0.5405
NC_007365.1_25,0.5691
NC_007365.1_26,0.5491
NC_007365.1_27,0.5141
NC_007365.1_28,0.5639
NC_007365.1_29,0.5186
NC_007365.1_30,0.4859
NC_007365.1_31,0.4229
NC_007365.1_32,0.4746
NC_007365.1_33,0.6531
NC_007365.1_34,0.5374
NC_007365.1_35,0.3420
NC_007365.1_36,0.4572
NC_007365.1_37,0.4760
NC_007365.1_38,0.4977
NC_007365.1_39,0.5362
NC_007365.1_40,0.4833
NC_007365.1_41,0.4482
NC_007365.1_42,0.4738
NC_007365.1_43,0.5299
NC_007365.1_44,0.5437
NC_007365.1_45,0.5442
NC_007365.1_46,0.4245
NC_007365.1_47,0.4434
NC_007365.1_48,0.4498
NC_007365.1_49,0.4295
NC_007365.1_50,0.5762
NC_007365.1_51,0.5294
NC_007365.1_52,0.5342
NC_007365.1_53,0.5211
NC_007365.1_54,0.6447
NC_007365.1_55,0.5287
NC_007365.1_56,0.3729
NC_007365.1_57,0.4516
NC_007365.1_58,0.4918
NC_007365.1_59,0.5194
NC_007365.1_60,0.5198
NC_007365.1_61,0.5194
NC_007365.1_62,0.5222
NC_007365.1_63,0.3253
NC_007365.1_64,0.3639
NC_007365.1_65,0.3777
NC_007365.1_66,0.3907
NC_007365.1_67,0.3566
NC_007365.1_68,0.4677
NC_007365.1_69,0.4730
NC_007365.1_70,0.3228
NC_007365.1_71,0.4810
NC_007365.1_72,0.4279
NC_007365.1_73,0.4615
NC_007365.1_74,0.4603
NC_007365.1_75,0.4592
NC_007365.1_76,0.4792
NC_007365.1_77,0.4654
NC_007365.1_78,0.4564
NC_007365.1_79,0.3913
NC_007365.1_80,0.4359
NC_007365.1_81,0.5573
NC_007365.1_82,0.5301
NC_007365.1_83,0.4409
NC_007365.1_84,0.4928
NC_007365.1_85,0.5339
NC_007365.1_86,0.5306
NC_007365.1_87,0.3463
NC_007365.1_88,0.4143
NC_007365.1_89,0.5346
NC_007365.1_90,0.5033
NC_007365.1_91,0.3894
NC_007365.1_92,0.2909
NC_007365.1_93,0.5533
NC_007365.1_94,0.5346
NC_007365.1_95,0.5024
NC_007365.1_96,0.4374
NC_007365.1_97,0.5159
NC_007365.1_98,0.4343
NC_007365.1_99,0.4444
NC_007365.1_100,0.5000
NC_007365.1_101,0.5234
NC_007365.1_102,0.5398
NC_007365.1_103,0.5340
NC_007365.1_104,0.4930
NC_007365.1_105,0.4233
NC_007365.1_106,0.5587
NC_007365.1_107,0.5525
NC_007365.1_108,0.5421
NC_007365.1_109,0.5240
NC_007365.1_110,0.5491
NC_007365.1_111,0.5381
NC_007365.1_112,0.4033
NC_007365.1_113,0.5910
NC_007365.1_114,0.5594
NC_007365.1_115,0.5327
NC_007365.1_116,0.5617
NC_007365.1_117,0.5430
NC_007365.1_118,0.5474
NC_007365.1_119,0.4741
NC_007365.1_120,0.4572
NC_007365.1_121,0.4451
NC_007365.1_122,0.5425
NC_007365.1_123,0.5165
NC_007365.1_124,0.4957
NC_007365.1_125,0.4845
NC_007365.1_126,0.3551
NC_007365.1_127,0.4818
NC_007365.1_128,0.5189
NC_007365.1_129,0.5300
NC_007365.1_130,0.4269
NC_007365.1_131,0.5872
NC_007365.1_132,0.5615
NC_007365.1_133,0.5405
NC_007365.1_134,0.5326
NC_007365.1_135,0.5517
NC_007365.1_136,0.5812
NC_007365.1_137,0.5546
NC_007365.1_138,0.5949
NC_007365.1_139,0.5893
NC_007365.1_140,0.5812
NC_007365.1_141,0.5574
NC_007365.1_142,0.5363
NC_007365.1_143,0.5635
NC_007365.1_144,0.5742
NC_007365.1_145,0.5267
NC_007365.1_146,0.4593
NC_007365.1_147,0.5652
NC_007365.1_148,0.6052
NC_007365.1_149,0.5920
NC_007365.1_150,0.5965
NC_007365.1_151,0.5268
NC_007365.1_152,0.4363
NC_007365.1_153,0.4039
NC_007365.1_154,0.3881
NC_007365.1_155,0.4510
NC_007365.1_156,0.4239
NC_007365.1_157,0.4089
NC_007365.1_158,0.3800
NC_007365.1_159,0.3333
NC_007365.1_160,0.5449
NC_007365.1_161,0.4808
NC_007365.1_162,0.4191
NC_007365.1_163,0.5137
NC_007365.1_164,0.5573
NC_007365.1_165,0.4391
NC_007365.1_166,0.5653
NC_007365.1_167,0.5433
NC_007365.1_168,0.5404
NC_007365.1_169,0.4158
NC_007365.1_170,0.4541
NC_007365.1_171,0.5125
NC_007365.1_172,0.4595
NC_007675.1_1,0.4490
NC_007675.1_2,0.4451
NC_007675.1_3,0.4444
NC_007675.1_4,0.5174
NC_007675.1_5,0.4907
NC_007675.1_6,0.4500
NC_007675.1_7,0.6028
NC_007675.1_8,0.5701
NC_007675.1_9,0.5904
NC_007675.1_10,0.5827
NC_007675.1_11,0.5714
NC_007675.1_12,0.5254
NC_007675.1_13,0.5206
NC_007675.1_14,0.5254
NC_007675.1_15,0.5317
NC_007675.1_16,0.4631
NC_007675.1_17,0.4956
NC_007675.1_18,0.5530
NC_007675.1_19,0.5494
NC_007675.1_20,0.5435
NC_007675.1_21,0.4424
NC_007675.1_22,0.4598
NC_007675.1_23,0.4317
NC_007675.1_24,0.5123
NC_007675.1_25,0.4851
NC_007675.1_26,0.4536
NC_007675.1_27,0.4853
NC_007675.1_28,0.4912
NC_007675.1_29,0.4795
NC_007675.1_30,0.5250
NC_007675.1_31,0.5242
NC_007675.1_32,0.5329
NC_007675.1_33,0.4974
NC_007675.1_34,0.4947
NC_007675.1_35,0.4422
NC_007675.1_36,0.3033
NC_007675.1_37,0.4679
NC_007675.1_38,0.5301
NC_007675.1_39,0.5043
NC_007675.1_40,0.4536
NC_007675.1_41,0.4339
NC_007675.1_42,0.3874
NC_007675.1_43,0.5397
NC_007675.1_44,0.5290
NC_007675.1_45,0.4130
NC_007675.1_46,0.5238
NC_007675.1_47,0.4763
NC_007675.1_48,0.4505
NC_007675.1_49,0.4264
NC_007675.1_50,0.4198
NC_007675.1_51,0.5166
NC_007675.1_52,0.4776
NC_007675.1_53,0.5203
NC_007675.1_54,0.5319
NC_007675.1_55,0.5120
NC_007675.1_56,0.5607
NC_007675.1_57,0.5287
NC_007675.1_58,0.5283
NC_007675.1_59,0.4558
NC_007675.1_60,0.5290
NC_007675.1_61,0.5026
NC_007675.1_62,0.5365
NC_007675.1_63,0.5138
NC_007675.1_64,0.5291
NC_007675.1_65,0.4229
NC_007675.1_66,0.4062
NC_007675.1_67,0.4762
NC_007675.1_68,0.4831
NC_007675.1_69,0.5181
NC_007675.1_70,0.5185
NC_007675.1_71,0.4930
NC_007675.1_72,0.4754
NC_007675.1_73,0.4120
NC_007675.1_74,0.5603
NC_007675.1_75,0.5768
NC_007675.1_76,0.5409
NC_007675.1_77,0.5570
NC_007675.1_78,0.5439
NC_007675.1_79,0.4726
NC_007675.1_80,0.5463
NC_007675.1_81,0.5254
NC_007675.1_82,0.5344
NC_007675.1_83,0.4841
NC_007675.1_84,0.4874
NC_007675.1_85,0.4949
NC_007675.1_86,0.5235
NC_007675.1_87,0.4750
NC_007675.1_88,0.5735
NC_007675.1_89,0.3333
NC_007675.1_90,0.3870
NC_007675.1_91,0.3692
NC_007675.1_92,0.4287
NC_007675.1_93,0.4341
NC_007675.1_94,0.4712
NC_007675.1_95,0.4827
NC_007675.1_96,0.5061
NC_007675.1_97,0.5000
NC_007675.1_98,0.6458
NC_007675.1_99,0.5205
NC_007675.1_100,0.5207
NC_007675.1_101,0.3166
NC_007675.1_102,0.3444
NC_007675.1_103,0.4991
NC_007675.1_104,0.5093
NC_007675.1_105,0.2984
NC_007675.1_106,0.3333
NC_007675.1_107,0.5193
NC_007675.1_108,0.4858
